Company,Customer ID,Cliente,Pagador,Loan ID,True Payment Date,True Devolution,True Total Payment,True Payment Currency,True Principal Payment,True Interest Payment,True Fee Payment,True Other Payment,True Tax Payment,True Fee Tax Payment,True Rabates,True Outstanding Loan Value,True Payment Status,payment_efficiency
Abaco Technologies,CLIAB001291,"EMPRESA EJEMPLO 292, S.A. DE C.V.","PAGADOR EJEMPLO 292, S.A. DE C.V.",DSB8095-747,2025-11-03,78.0,7157.54,USD,6127.97,592.43,144.93,,71.58,18.84,0,1750.12,On Time,0.8561558859608189
Abaco Technologies,CLIAB001292,"EMPRESA EJEMPLO 293, S.A. DE C.V.","PAGADOR EJEMPLO 293, S.A. DE C.V.",DSB3188-575,2026-01-07,12.62,29847.17,USD,27041.01,1504.84,670.96,,298.47,87.23,0,8919.25,On Time,0.9059823762185829
Abaco Technologies,CLIAB001292,"EMPRESA EJEMPLO 293, S.A. DE C.V.","PAGADOR EJEMPLO 293, S.A. DE C.V.",DSB3188-575,2025-09-19,49.66,38848.19,USD,35556.25,2061.48,1389.5,,388.48,180.63,0,6935.21,Late,0.9152614317423797
Abaco Technologies,CLIAB001292,"EMPRESA EJEMPLO 293, S.A. DE C.V.","PAGADOR EJEMPLO 293, S.A. DE C.V.",DSB3188-575,2025-10-14,10.48,31688.38,USD,30086.72,2249.99,1211.72,,316.88,157.52,0,21850.67,On Time,0.9494559204351879
Abaco Technologies,CLIAB001293,"EMPRESA EJEMPLO 294, S.A. DE C.V.","PAGADOR EJEMPLO 294, S.A. DE C.V.",DSB6631-727,2025-07-16,22.43,17699.5,USD,16269.11,1449.05,734.36,,177.0,95.47,0,2333.35,Late,0.9191847227322806
Abaco Technologies,CLIAB001293,"EMPRESA EJEMPLO 294, S.A. DE C.V.","PAGADOR EJEMPLO 294, S.A. DE C.V.",DSB6631-727,2025-03-07,16.96,18480.0,USD,15992.27,1657.14,876.84,,184.8,113.99,0,19376.39,Late,0.8653825757575758
Abaco Technologies,CLIAB001293,"EMPRESA EJEMPLO 294, S.A. DE C.V.","PAGADOR EJEMPLO 294, S.A. DE C.V.",DSB6631-727,2025-03-22,0.73,21209.87,USD,19967.31,1639.97,650.85,,212.1,84.61,0,1443.9,On Time,0.9414159539874597
Abaco Technologies,CLIAB001293,"EMPRESA EJEMPLO 294, S.A. DE C.V.","PAGADOR EJEMPLO 294, S.A. DE C.V.",DSB6631-727,2025-06-10,84.88,17318.97,USD,15041.03,1208.41,437.12,,173.19,56.83,0,7068.58,On Time,0.8684713929292561
Abaco Technologies,CLIAB001293,"EMPRESA EJEMPLO 294, S.A. DE C.V.","PAGADOR EJEMPLO 294, S.A. DE C.V.",DSB6631-727,2025-05-25,32.51,18066.18,USD,15449.99,1754.44,647.07,,180.66,84.12,0,3748.32,On Time,0.8551885345989024
Abaco Financial,CLIAB001294,"EMPRESA EJEMPLO 295, S.A. DE C.V.","PAGADOR EJEMPLO 295, S.A. DE C.V.",DSB2568-120,2025-09-30,11.16,23814.88,USD,21508.38,2228.91,967.39,,238.15,125.76,0,1376.41,On Time,0.9031487876487305
Abaco Technologies,CLIAB001295,"EMPRESA EJEMPLO 296, S.A. DE C.V.","PAGADOR EJEMPLO 296, S.A. DE C.V.",DSB7410-010,2025-05-02,97.47,22366.94,USD,19055.57,2047.35,544.03,,223.67,70.72,0,5893.28,On Time,0.8519524798653728
Abaco Financial,CLIAB001296,"EMPRESA EJEMPLO 297, S.A. DE C.V.","PAGADOR EJEMPLO 297, S.A. DE C.V.",DSB5112-941,2025-10-16,72.15,73018.08,USD,68192.99,6034.92,2560.62,,730.18,332.88,0,33.06,On Time,0.9339192430148807
Abaco Financial,CLIAB001297,"EMPRESA EJEMPLO 298, S.A. DE C.V.","PAGADOR EJEMPLO 298, S.A. DE C.V.",DSB2000-973,2025-07-29,14.76,41502.55,USD,38294.83,2297.79,1086.6,,415.03,141.26,0,10428.31,On Time,0.9227102912953541
Abaco Financial,CLIAB001297,"EMPRESA EJEMPLO 298, S.A. DE C.V.","PAGADOR EJEMPLO 298, S.A. DE C.V.",DSB2000-973,2025-10-15,11.45,46057.76,USD,40836.91,4043.39,2253.68,,460.58,292.98,0,4113.83,Late,0.8866455945751596
Abaco Technologies,CLIAB001298,"EMPRESA EJEMPLO 299, S.A. DE C.V.","PAGADOR EJEMPLO 299, S.A. DE C.V.",DSB8342-680,2025-01-07,39.86,24921.86,USD,23643.57,1940.02,706.32,,249.22,91.82,0,1437.01,On Time,0.94870808198104
Abaco Financial,CLIAB001299,"EMPRESA EJEMPLO 300, S.A. DE C.V.","PAGADOR EJEMPLO 300, S.A. DE C.V.",DSB8475-539,2025-09-29,19.2,40508.15,USD,35299.83,2715.83,1764.08,,405.08,229.33,0,9834.59,On Time,0.8714253798309723
Abaco Financial,CLIAB001299,"EMPRESA EJEMPLO 300, S.A. DE C.V.","PAGADOR EJEMPLO 300, S.A. DE C.V.",DSB8475-539,2026-03-16,18.68,46707.94,USD,43322.37,4212.2,1679.06,,467.08,218.28,0,6556.43,On Time,0.9275161781915452
Abaco Technologies,CLIAB001300,"EMPRESA EJEMPLO 301, S.A. DE C.V.","PAGADOR EJEMPLO 301, S.A. DE C.V.",DSB4700-251,2025-06-07,37.25,11150.72,USD,10251.8,917.37,452.96,,111.51,58.88,0,2424.4,On Time,0.9193845778568559
Abaco Technologies,CLIAB001300,"EMPRESA EJEMPLO 301, S.A. DE C.V.","PAGADOR EJEMPLO 301, S.A. DE C.V.",DSB4700-251,2025-04-04,70.19,14264.24,USD,12774.5,1149.63,445.12,,142.64,57.87,0,7721.28,On Time,0.8955612076072753
Abaco Technologies,CLIAB001300,"EMPRESA EJEMPLO 301, S.A. DE C.V.","PAGADOR EJEMPLO 301, S.A. DE C.V.",DSB4700-251,2025-04-21,55.87,12921.64,USD,11576.05,1061.07,521.96,,129.22,67.85,0,5773.88,On Time,0.895865385508341
Abaco Financial,CLIAB001301,"EMPRESA EJEMPLO 302, S.A. DE C.V.","PAGADOR EJEMPLO 302, S.A. DE C.V.",DSB4776-930,2024-12-29,55.92,567.87,USD,496.93,47.98,25.87,,5.68,3.36,0,558.08,On Time,0.8750770422808037
Abaco Financial,CLIAB001301,"EMPRESA EJEMPLO 302, S.A. DE C.V.","PAGADOR EJEMPLO 302, S.A. DE C.V.",DSB4776-930,2025-03-03,45.83,601.36,USD,518.27,52.94,28.76,,6.01,3.74,0,691.6,Late,0.861829852334708
Abaco Financial,CLIAB001301,"EMPRESA EJEMPLO 302, S.A. DE C.V.","PAGADOR EJEMPLO 302, S.A. DE C.V.",DSB4776-930,2025-01-01,29.25,581.47,USD,539.05,47.01,22.07,,5.81,2.87,0,717.24,On Time,0.9270469671694154
Abaco Financial,CLIAB001301,"EMPRESA EJEMPLO 302, S.A. DE C.V.","PAGADOR EJEMPLO 302, S.A. DE C.V.",DSB4776-930,2025-03-10,50.76,587.8,USD,530.99,32.37,27.14,,5.88,3.53,0,847.37,On Time,0.9033514800952706
Abaco Technologies,CLIAB001302,"EMPRESA EJEMPLO 303, S.A. DE C.V.","PAGADOR EJEMPLO 303, S.A. DE C.V.",DSB2255-475,2025-11-17,2.17,65887.98,USD,57859.59,4099.0,2425.37,,658.88,315.3,0,5912.31,On Time,0.8781509161458585
Abaco Financial,CLIAB001303,"EMPRESA EJEMPLO 304, S.A. DE C.V.","PAGADOR EJEMPLO 304, S.A. DE C.V.",DSB8780-925,2025-06-20,48.98,21236.54,USD,18953.25,1504.67,847.63,,212.37,110.19,0,280.49,On Time,0.89248295626312
Abaco Financial,CLIAB001303,"EMPRESA EJEMPLO 304, S.A. DE C.V.","PAGADOR EJEMPLO 304, S.A. DE C.V.",DSB8780-925,2025-09-08,83.98,26148.24,USD,24651.41,1709.73,610.5,,261.48,79.37,0,540.54,On Time,0.9427559942848925
Abaco Financial,CLIAB001303,"EMPRESA EJEMPLO 304, S.A. DE C.V.","PAGADOR EJEMPLO 304, S.A. DE C.V.",DSB8780-925,2025-07-07,58.1,20607.66,USD,19457.0,1763.12,594.93,,206.08,77.34,0,511.84,Late,0.9441634809580516
Abaco Financial,CLIAB001303,"EMPRESA EJEMPLO 304, S.A. DE C.V.","PAGADOR EJEMPLO 304, S.A. DE C.V.",DSB8780-925,2025-04-30,27.61,23964.34,USD,22135.85,1411.52,1072.18,,239.64,139.38,0,504.33,On Time,0.9236995469101172
Abaco Technologies,CLIAB001304,"EMPRESA EJEMPLO 305, S.A. DE C.V.","PAGADOR EJEMPLO 305, S.A. DE C.V.",DSB5204-915,2025-11-16,52.33,19976.66,USD,18298.85,1833.94,830.1,,199.77,107.91,0,51.49,Late,0.9160114854034658
Abaco Technologies,CLIAB001304,"EMPRESA EJEMPLO 305, S.A. DE C.V.","PAGADOR EJEMPLO 305, S.A. DE C.V.",DSB5204-915,2025-11-13,44.11,25652.39,USD,23717.85,2301.89,1088.49,,256.52,141.5,0,837.19,On Time,0.9245863640775771
Abaco Technologies,CLIAB001305,"EMPRESA EJEMPLO 306, S.A. DE C.V.","PAGADOR EJEMPLO 306, S.A. DE C.V.",DSB7424-750,2025-09-20,87.38,43003.9,USD,36702.61,2369.68,1635.97,,430.04,212.68,0,2877.23,On Time,0.8534716618725279
Abaco Technologies,CLIAB001305,"EMPRESA EJEMPLO 306, S.A. DE C.V.","PAGADOR EJEMPLO 306, S.A. DE C.V.",DSB7424-750,2025-09-03,52.27,52620.89,USD,49012.68,3998.31,2270.44,,526.21,295.16,0,3796.11,On Time,0.9314300841357872
Abaco Financial,CLIAB001306,"EMPRESA EJEMPLO 307, S.A. DE C.V.","PAGADOR EJEMPLO 307, S.A. DE C.V.",DSB6284-772,2025-05-21,26.56,98438.9,USD,91545.02,7052.17,3424.92,,984.39,445.24,0,7461.92,Late,0.9299679293450049
Abaco Technologies,CLIAB001307,"EMPRESA EJEMPLO 308, S.A. DE C.V.","PAGADOR EJEMPLO 308, S.A. DE C.V.",DSB8105-679,2025-07-17,55.06,23932.28,USD,21688.66,1677.81,940.94,,239.32,122.32,0,184.81,On Time,0.9062513057677748
Abaco Technologies,CLIAB001308,"EMPRESA EJEMPLO 309, S.A. DE C.V.","PAGADOR EJEMPLO 309, S.A. DE C.V.",DSB2341-747,2025-11-22,67.92,18737.14,USD,16394.99,1438.19,762.38,,187.37,99.11,0,1658.85,On Time,0.8749995997254651
Abaco Technologies,CLIAB001308,"EMPRESA EJEMPLO 309, S.A. DE C.V.","PAGADOR EJEMPLO 309, S.A. DE C.V.",DSB2341-747,2026-01-09,93.88,17824.25,USD,15997.4,1598.21,548.92,,178.24,71.36,0,3510.83,On Time,0.8975076090158071
Abaco Technologies,CLIAB001308,"EMPRESA EJEMPLO 309, S.A. DE C.V.","PAGADOR EJEMPLO 309, S.A. DE C.V.",DSB2341-747,2026-01-09,50.82,12950.15,USD,11228.13,1057.34,422.12,,129.5,54.88,0,414.07,Late,0.8670270228530171
Abaco Technologies,CLIAB001308,"EMPRESA EJEMPLO 309, S.A. DE C.V.","PAGADOR EJEMPLO 309, S.A. DE C.V.",DSB2341-747,2025-12-28,64.09,17751.52,USD,15417.83,1450.59,790.82,,177.52,102.81,0,2041.01,On Time,0.868535764824646
Abaco Technologies,CLIAB001308,"EMPRESA EJEMPLO 309, S.A. DE C.V.","PAGADOR EJEMPLO 309, S.A. DE C.V.",DSB2341-747,2025-11-20,10.82,14091.93,USD,12426.63,873.75,517.28,,140.92,67.25,0,6136.95,On Time,0.8818259812531001
Abaco Technologies,CLIAB001308,"EMPRESA EJEMPLO 309, S.A. DE C.V.","PAGADOR EJEMPLO 309, S.A. DE C.V.",DSB2341-747,2025-10-27,34.85,14146.17,USD,12726.68,903.23,509.93,,141.46,66.29,0,868.4,On Time,0.899655525135072
Abaco Financial,CLIAB001309,"EMPRESA EJEMPLO 310, S.A. DE C.V.","PAGADOR EJEMPLO 310, S.A. DE C.V.",DSB8819-431,2025-03-07,59.03,38501.68,USD,35120.56,3082.75,1400.75,,385.02,182.1,0,10384.16,On Time,0.9121825333336103
Abaco Financial,CLIAB001310,"EMPRESA EJEMPLO 311, S.A. DE C.V.","PAGADOR EJEMPLO 311, S.A. DE C.V.",DSB9124-589,2026-02-04,45.95,59579.0,USD,51638.92,3518.72,2392.59,,595.79,311.04,0,9152.88,On Time,0.8667302237365514
Abaco Financial,CLIAB001311,"EMPRESA EJEMPLO 312, S.A. DE C.V.","PAGADOR EJEMPLO 312, S.A. DE C.V.",DSB6767-435,2025-12-10,82.84,16287.03,USD,15217.26,1206.04,426.41,,162.87,55.43,0,7766.72,On Time,0.934317674861531
Abaco Financial,CLIAB001311,"EMPRESA EJEMPLO 312, S.A. DE C.V.","PAGADOR EJEMPLO 312, S.A. DE C.V.",DSB6767-435,2025-09-02,87.52,15974.55,USD,14238.44,1499.09,379.9,,159.75,49.39,0,7397.55,On Time,0.8913202562826497
Abaco Financial,CLIAB001311,"EMPRESA EJEMPLO 312, S.A. DE C.V.","PAGADOR EJEMPLO 312, S.A. DE C.V.",DSB6767-435,2025-11-20,24.16,13783.79,USD,12682.21,1327.93,430.9,,137.84,56.02,0,8013.6,On Time,0.9200814870220744
Abaco Financial,CLIAB001312,"EMPRESA EJEMPLO 313, S.A. DE C.V.","PAGADOR EJEMPLO 313, S.A. DE C.V.",DSB3649-280,2025-02-24,24.7,95603.88,USD,86966.22,6301.02,3206.81,,956.04,416.89,0,16851.07,On Time,0.909651574810562
Abaco Technologies,CLIAB001313,"EMPRESA EJEMPLO 314, S.A. DE C.V.","PAGADOR EJEMPLO 314, S.A. DE C.V.",DSB5807-275,2025-10-13,44.84,25573.63,USD,22891.99,1919.87,911.06,,255.74,118.44,0,213.0,On Time,0.8951404239445085
Abaco Technologies,CLIAB001313,"EMPRESA EJEMPLO 314, S.A. DE C.V.","PAGADOR EJEMPLO 314, S.A. DE C.V.",DSB5807-275,2025-12-08,79.75,19012.47,USD,17600.73,1163.11,412.0,,190.12,53.56,0,128.14,On Time,0.9257466283970467
Abaco Technologies,CLIAB001314,"EMPRESA EJEMPLO 315, S.A. DE C.V.","PAGADOR EJEMPLO 315, S.A. DE C.V.",DSB1716-674,2026-01-10,13.92,11294.51,USD,9617.06,1039.68,399.88,,112.95,51.98,0,550.14,On Time,0.8514809407402357
Abaco Financial,CLIAB001315,"EMPRESA EJEMPLO 316, S.A. DE C.V.","PAGADOR EJEMPLO 316, S.A. DE C.V.",DSB1479-253,2025-12-11,87.67,9754.53,USD,9103.52,683.71,404.9,,97.55,52.64,0,513.61,Late,0.9332607516712748
Abaco Technologies,CLIAB001316,"EMPRESA EJEMPLO 317, S.A. DE C.V.","PAGADOR EJEMPLO 317, S.A. DE C.V.",DSB3649-564,2026-01-11,17.87,21202.25,USD,19659.28,1520.9,634.45,,212.02,82.48,0,11092.23,On Time,0.9272261198693534
Abaco Technologies,CLIAB001316,"EMPRESA EJEMPLO 317, S.A. DE C.V.","PAGADOR EJEMPLO 317, S.A. DE C.V.",DSB3649-564,2026-02-27,67.75,24133.78,USD,22824.08,1590.61,641.68,,241.34,83.42,0,10991.88,On Time,0.9457316673973163
Abaco Technologies,CLIAB001316,"EMPRESA EJEMPLO 317, S.A. DE C.V.","PAGADOR EJEMPLO 317, S.A. DE C.V.",DSB3649-564,2026-01-10,27.79,19526.68,USD,18180.35,1929.73,768.18,,195.27,99.86,0,14445.12,Late,0.9310517712176365
Abaco Financial,CLIAB001317,"EMPRESA EJEMPLO 318, S.A. DE C.V.","PAGADOR EJEMPLO 318, S.A. DE C.V.",DSB8171-093,2025-12-19,46.73,14944.53,USD,13639.11,1341.43,733.35,,149.45,95.33,0,21399.77,On Time,0.912648975912926
Abaco Financial,CLIAB001317,"EMPRESA EJEMPLO 318, S.A. DE C.V.","PAGADOR EJEMPLO 318, S.A. DE C.V.",DSB8171-093,2025-08-29,8.85,16162.77,USD,14756.48,822.55,585.66,,161.63,76.14,0,984.22,On Time,0.9129920180761094
Abaco Financial,CLIAB001317,"EMPRESA EJEMPLO 318, S.A. DE C.V.","PAGADOR EJEMPLO 318, S.A. DE C.V.",DSB8171-093,2025-11-28,76.56,13680.41,USD,12094.38,727.86,347.28,,136.8,45.15,0,18410.85,Late,0.8840656091447551
Abaco Financial,CLIAB001317,"EMPRESA EJEMPLO 318, S.A. DE C.V.","PAGADOR EJEMPLO 318, S.A. DE C.V.",DSB8171-093,2025-09-15,55.5,14519.85,USD,12732.03,978.35,600.88,,145.2,78.11,0,33730.28,On Time,0.8768706288288103
Abaco Financial,CLIAB001317,"EMPRESA EJEMPLO 318, S.A. DE C.V.","PAGADOR EJEMPLO 318, S.A. DE C.V.",DSB8171-093,2025-06-30,24.99,15099.96,USD,14021.45,1470.38,463.2,,151.0,60.22,0,22987.6,On Time,0.9285753074842583
Abaco Financial,CLIAB001317,"EMPRESA EJEMPLO 318, S.A. DE C.V.","PAGADOR EJEMPLO 318, S.A. DE C.V.",DSB8171-093,2025-09-01,84.36,18105.2,USD,16226.53,972.55,892.97,,181.05,116.09,0,6649.51,Late,0.8962358880321676
Abaco Technologies,CLIAB001318,"EMPRESA EJEMPLO 319, S.A. DE C.V.","PAGADOR EJEMPLO 319, S.A. DE C.V.",DSB9940-498,2025-02-06,72.21,1342.69,USD,1212.47,76.38,41.72,,13.43,5.42,0,11.52,On Time,0.903015588110435
Abaco Financial,CLIAB001319,"EMPRESA EJEMPLO 320, S.A. DE C.V.","PAGADOR EJEMPLO 320, S.A. DE C.V.",DSB5545-439,2025-07-10,32.47,9293.36,USD,8132.77,745.42,431.17,,92.93,56.05,0,3123.4,On Time,0.8751162120051306
Abaco Financial,CLIAB001319,"EMPRESA EJEMPLO 320, S.A. DE C.V.","PAGADOR EJEMPLO 320, S.A. DE C.V.",DSB5545-439,2025-05-30,70.54,9987.18,USD,8717.22,909.94,288.31,,99.87,37.48,0,4045.52,On Time,0.8728409821391022
Abaco Financial,CLIAB001319,"EMPRESA EJEMPLO 320, S.A. DE C.V.","PAGADOR EJEMPLO 320, S.A. DE C.V.",DSB5545-439,2025-08-05,54.67,8500.48,USD,7850.22,505.19,198.95,,85.0,25.86,0,5591.17,On Time,0.9235031433519049
Abaco Financial,CLIAB001319,"EMPRESA EJEMPLO 320, S.A. DE C.V.","PAGADOR EJEMPLO 320, S.A. DE C.V.",DSB5545-439,2025-03-16,61.52,8070.65,USD,7507.87,730.0,220.81,,80.71,28.7,0,3493.45,On Time,0.9302683179173921
Abaco Financial,CLIAB001320,"EMPRESA EJEMPLO 321, S.A. DE C.V.","PAGADOR EJEMPLO 321, S.A. DE C.V.",DSB7674-686,2024-11-07,92.26,36432.74,USD,32764.07,2849.27,1443.39,,364.33,187.64,0,556.69,On Time,0.8993029346681035
Abaco Technologies,CLIAB001321,"EMPRESA EJEMPLO 322, S.A. DE C.V.","PAGADOR EJEMPLO 322, S.A. DE C.V.",DSB1204-002,2025-08-19,66.48,26519.37,USD,22666.21,2491.64,1177.0,,265.19,153.01,0,6371.85,On Time,0.8547039390453092
Abaco Technologies,CLIAB001321,"EMPRESA EJEMPLO 322, S.A. DE C.V.","PAGADOR EJEMPLO 322, S.A. DE C.V.",DSB1204-002,2025-11-05,28.64,26168.41,USD,24126.47,1431.73,1020.91,,261.68,132.72,0,14359.21,On Time,0.9219692751680366
Abaco Financial,CLIAB001322,"EMPRESA EJEMPLO 323, S.A. DE C.V.","PAGADOR EJEMPLO 323, S.A. DE C.V.",DSB9530-923,2025-02-07,1.1,54036.35,USD,48069.31,3189.11,2444.9,,540.36,317.84,0,3745.51,On Time,0.8895735925909133
Abaco Technologies,CLIAB001323,"EMPRESA EJEMPLO 324, S.A. DE C.V.","PAGADOR EJEMPLO 324, S.A. DE C.V.",DSB9415-810,2025-06-20,70.17,8595.6,USD,7352.91,686.2,194.31,,85.96,25.26,0,201.1,On Time,0.855427195309228
Abaco Technologies,CLIAB001324,"EMPRESA EJEMPLO 325, S.A. DE C.V.","PAGADOR EJEMPLO 325, S.A. DE C.V.",DSB9724-390,2025-09-11,61.61,2190.4,USD,2044.55,110.41,57.81,,21.9,7.52,0,1240.28,Prepayment,0.9334139883126369
Abaco Technologies,CLIAB001324,"EMPRESA EJEMPLO 325, S.A. DE C.V.","PAGADOR EJEMPLO 325, S.A. DE C.V.",DSB9724-390,2025-06-14,5.95,2076.65,USD,1972.53,168.59,76.34,,20.77,9.92,0,903.42,Late,0.9498615558712349
Abaco Technologies,CLIAB001324,"EMPRESA EJEMPLO 325, S.A. DE C.V.","PAGADOR EJEMPLO 325, S.A. DE C.V.",DSB9724-390,2025-09-02,57.61,2407.94,USD,2206.08,240.73,67.16,,24.08,8.73,0,2301.9,On Time,0.9161690075334102
Abaco Financial,CLIAB001325,"EMPRESA EJEMPLO 326, S.A. DE C.V.","PAGADOR EJEMPLO 326, S.A. DE C.V.",DSB9158-593,2025-04-08,1.43,56723.43,USD,52266.19,3033.31,2788.81,,567.23,362.54,0,1766.93,On Time,0.9214215360389878
Abaco Technologies,CLIAB001326,"EMPRESA EJEMPLO 327, S.A. DE C.V.","PAGADOR EJEMPLO 327, S.A. DE C.V.",DSB1564-118,2025-05-29,43.8,76637.61,USD,71216.86,7232.91,2183.44,,766.38,283.85,0,8090.04,On Time,0.9292677576975586
Abaco Technologies,CLIAB001327,"EMPRESA EJEMPLO 328, S.A. DE C.V.","PAGADOR EJEMPLO 328, S.A. DE C.V.",DSB9408-953,2025-04-19,25.87,4630.77,USD,4143.72,334.94,156.19,,46.31,20.31,0,3219.5,On Time,0.8948231071722413
Abaco Technologies,CLIAB001327,"EMPRESA EJEMPLO 328, S.A. DE C.V.","PAGADOR EJEMPLO 328, S.A. DE C.V.",DSB9408-953,2025-06-19,12.1,3970.73,USD,3706.8,261.44,165.79,,39.71,21.55,0,759.03,On Time,0.9335311139261547
Abaco Technologies,CLIAB001327,"EMPRESA EJEMPLO 328, S.A. DE C.V.","PAGADOR EJEMPLO 328, S.A. DE C.V.",DSB9408-953,2025-03-25,37.36,4512.62,USD,4127.02,315.06,100.79,,45.13,13.1,0,3098.94,On Time,0.914550748788952
Abaco Technologies,CLIAB001327,"EMPRESA EJEMPLO 328, S.A. DE C.V.","PAGADOR EJEMPLO 328, S.A. DE C.V.",DSB9408-953,2025-07-26,8.23,3758.14,USD,3197.34,329.4,87.16,,37.58,11.33,0,12.15,On Time,0.850777246190935
Abaco Technologies,CLIAB001328,"EMPRESA EJEMPLO 329, S.A. DE C.V.","PAGADOR EJEMPLO 329, S.A. DE C.V.",DSB2707-529,2025-06-16,58.39,20876.84,USD,18098.83,1912.31,775.69,,208.77,100.84,0,2447.01,On Time,0.8669334056303541
Abaco Technologies,CLIAB001328,"EMPRESA EJEMPLO 329, S.A. DE C.V.","PAGADOR EJEMPLO 329, S.A. DE C.V.",DSB2707-529,2025-04-08,98.04,18984.36,USD,17305.4,1039.44,921.05,,189.84,119.74,0,6362.71,Prepayment,0.911560884854691
Abaco Financial,CLIAB001329,"EMPRESA EJEMPLO 330, S.A. DE C.V.","PAGADOR EJEMPLO 330, S.A. DE C.V.",DSB2714-874,2025-12-16,14.19,30260.58,USD,27499.34,1606.29,1475.4,,302.61,191.8,0,1291.36,Late,0.9087512532806707
Abaco Technologies,CLIAB001330,"EMPRESA EJEMPLO 331, S.A. DE C.V.","PAGADOR EJEMPLO 331, S.A. DE C.V.",DSB4271-847,2025-11-26,49.06,103333.05,USD,90685.98,6290.13,2854.61,,1033.33,371.1,0,19558.95,Late,0.877608664410854
Abaco Technologies,CLIAB001331,"EMPRESA EJEMPLO 332, S.A. DE C.V.","PAGADOR EJEMPLO 332, S.A. DE C.V.",DSB3301-813,2025-09-10,72.94,39578.09,USD,37515.79,2320.05,1216.02,,395.78,158.08,0,18497.22,On Time,0.9478928872009742
Abaco Financial,CLIAB001332,"EMPRESA EJEMPLO 333, S.A. DE C.V.","PAGADOR EJEMPLO 333, S.A. DE C.V.",DSB4055-180,2025-11-06,7.13,25934.79,USD,23611.33,2166.47,987.49,,259.35,128.37,0,1067.38,On Time,0.9104114588936328
Abaco Financial,CLIAB001333,"EMPRESA EJEMPLO 334, S.A. DE C.V.","PAGADOR EJEMPLO 334, S.A. DE C.V.",DSB5728-241,2025-04-13,82.69,16172.33,USD,14383.65,1145.32,542.21,,161.72,70.49,0,1050.09,On Time,0.8893987446459477
Abaco Financial,CLIAB001333,"EMPRESA EJEMPLO 334, S.A. DE C.V.","PAGADOR EJEMPLO 334, S.A. DE C.V.",DSB5728-241,2025-09-05,64.25,18497.22,USD,16296.02,1787.33,507.82,,184.97,66.02,0,2947.88,On Time,0.8809983338036742
Abaco Technologies,CLIAB001334,"EMPRESA EJEMPLO 335, S.A. DE C.V.","PAGADOR EJEMPLO 335, S.A. DE C.V.",DSB4981-786,2024-12-03,84.33,20339.35,USD,18732.35,1027.84,674.78,,203.39,87.72,0,1078.54,On Time,0.920990592128067
Abaco Technologies,CLIAB001334,"EMPRESA EJEMPLO 335, S.A. DE C.V.","PAGADOR EJEMPLO 335, S.A. DE C.V.",DSB4981-786,2024-11-15,35.24,21948.66,USD,18998.5,1323.99,891.58,,219.49,115.91,0,1570.74,On Time,0.8655881498004889
Abaco Technologies,CLIAB001334,"EMPRESA EJEMPLO 335, S.A. DE C.V.","PAGADOR EJEMPLO 335, S.A. DE C.V.",DSB4981-786,2024-11-21,33.72,17213.71,USD,14901.3,1680.84,553.63,,172.14,71.97,0,31.29,On Time,0.8656646359210187
Abaco Technologies,CLIAB001334,"EMPRESA EJEMPLO 335, S.A. DE C.V.","PAGADOR EJEMPLO 335, S.A. DE C.V.",DSB4981-786,2025-01-22,76.72,18504.32,USD,15855.44,1397.76,622.68,,185.04,80.95,0,1453.52,On Time,0.8568507245875558
Abaco Financial,CLIAB001335,"EMPRESA EJEMPLO 336, S.A. DE C.V.","PAGADOR EJEMPLO 336, S.A. DE C.V.",DSB7603-379,2025-08-08,18.74,15031.02,USD,14151.33,799.95,325.44,,150.31,42.31,0,2209.21,On Time,0.9414750296387071
Abaco Financial,CLIAB001335,"EMPRESA EJEMPLO 336, S.A. DE C.V.","PAGADOR EJEMPLO 336, S.A. DE C.V.",DSB7603-379,2025-09-09,82.78,19461.14,USD,16985.38,1450.07,598.4,,194.61,77.79,0,54.91,On Time,0.8727844309223407
Abaco Technologies,CLIAB001336,"EMPRESA EJEMPLO 337, S.A. DE C.V.","PAGADOR EJEMPLO 337, S.A. DE C.V.",DSB3851-066,2025-07-16,85.03,44376.63,USD,39513.93,3216.16,2181.45,,443.77,283.59,0,9899.24,On Time,0.8904220532293687
Abaco Technologies,CLIAB001337,"EMPRESA EJEMPLO 338, S.A. DE C.V.","PAGADOR EJEMPLO 338, S.A. DE C.V.",DSB1710-228,2025-07-19,56.26,26145.7,USD,23455.1,2507.17,826.52,,261.46,107.45,0,20889.1,On Time,0.8970920648519641
Abaco Technologies,CLIAB001337,"EMPRESA EJEMPLO 338, S.A. DE C.V.","PAGADOR EJEMPLO 338, S.A. DE C.V.",DSB1710-228,2025-08-20,68.84,25626.93,USD,24331.55,2507.04,1161.01,,256.27,150.93,0,7670.9,Late,0.949452392463709
Abaco Financial,CLIAB001338,"EMPRESA EJEMPLO 339, S.A. DE C.V.","PAGADOR EJEMPLO 339, S.A. DE C.V.",DSB9919-399,2025-07-22,9.35,5271.57,USD,4898.18,314.49,211.06,,52.72,27.44,0,2671.36,On Time,0.9291691090130645
Abaco Financial,CLIAB001338,"EMPRESA EJEMPLO 339, S.A. DE C.V.","PAGADOR EJEMPLO 339, S.A. DE C.V.",DSB9919-399,2025-06-20,53.2,4544.31,USD,4241.19,451.51,134.23,,45.44,17.45,0,2689.49,Prepayment,0.933296804135281
